Date,Open,High,Low,Close,Volume
2010-05-14,10780.68,10780.68,10509.89,10620.16,256.50M
2010-05-17,10616.98,10707.30,10424.72,10625.83,221.91M
2010-05-18,10625.45,10760.05,10463.15,10510.95,246.37M
2010-05-19,10505.70,10558.56,10306.22,10444.37,266.34M
2010-05-20,10440.21,10440.21,10042.46,10068.01,360.35M
2010-05-21,10063.93,10225.88,9860.93,10193.39,438.22M
2010-05-24,10193.46,10235.63,10028.78,10066.57,211.43M
2010-05-25,10061.43,10061.43,9756.11,10043.75,316.96M
2010-05-26,10045.11,10211.60,9937.79,9974.45,316.08M
2010-05-27,9971.73,10279.01,9971.73,10258.99,264.77M
2010-05-28,10258.00,10293.45,10078.66,10136.63,243.72M
2010-06-01,10133.94,10249.27,9976.56,10024.02,221.90M
2010-06-02,10025.61,10256.57,10007.09,10249.54,200.85M
2010-06-03,10250.67,10348.84,10158.92,10255.28,176.87M
2010-06-04,10249.61,10249.61,9881.11,9931.97,256.60M
2010-06-07,9931.75,10025.84,9798.73,9816.49,222.94M
2010-06-08,9812.94,9971.57,9726.33,9939.98,259.68M
2010-06-09,9941.57,10093.33,9859.04,9899.25,222.68M
2010-06-10,9901.67,10206.61,9901.67,10172.53,221.73M
2010-06-11,10166.78,10235.10,10038.31,10211.07,187.89M
2010-06-14,10211.83,10354.97,10175.02,10190.89,177.92M
2010-06-15,10192.40,10416.11,10192.40,10404.77,203.17M
2010-06-16,10404.24,10456.39,10289.37,10409.46,165.70M
2010-06-17,10409.98,10479.74,10293.49,10434.17,181.07M
2010-06-18,10435.00,10513.75,10379.60,10450.64,338.02M
2010-06-21,10452.46,10627.19,10387.54,10442.41,165.19M
2010-06-22,10441.95,10524.78,10276.14,10293.52,175.75M
2010-06-23,10293.30,10393.89,10195.81,10298.44,195.10M
2010-06-24,10297.08,10314.31,10112.60,10152.80,244.44M
2010-06-25,10153.48,10261.10,10039.97,10143.81,434.50M
2010-06-28,10143.05,10246.82,10070.12,10138.52,164.10M
2010-06-29,10135.72,10135.72,9786.45,9870.30,290.50M
2010-06-30,9868.34,9951.47,9741.07,9774.02,235.09M
2010-07-01,9773.27,9834.71,9596.04,9732.53,262.82M
2010-07-02,9732.23,9798.19,9603.80,9686.48,199.57M
2010-07-06,9689.21,9880.76,9648.26,9743.62,216.71M
2010-07-07,9736.85,10029.93,9716.38,10018.28,219.56M
